doctor_id,send_count,read_count
175577.0,46,39
175581.0,44,2
175582.0,49,49
175583.0,47,47
175585.0,50,50
175586.0,46,0
175588.0,50,45
175592.0,50,0
175595.0,48,0
175596.0,46,0
175597.0,50,43
175598.0,48,44
175601.0,49,0
175605.0,49,0
175613.0,43,0
175621.0,47,38
175622.0,50,3
175623.0,51,0
175629.0,53,50
175642.0,52,0
175643.0,51,42
175650.0,49,7
175652.0,48,2
175659.0,49,49
175661.0,51,7
175662.0,51,47
175669.0,50,1
175671.0,52,0
175674.0,53,0
175677.0,48,1
175678.0,53,0
175684.0,51,44
175693.0,48,48
175703.0,51,0
175711.0,51,46
175712.0,55,0
175718.0,46,7
175721.0,47,44
175731.0,46,46
175739.0,46,7
175745.0,49,49
175747.0,49,48
175748.0,49,0
175749.0,52,0
175752.0,51,0
175755.0,48,38
175761.0,49,41
175763.0,54,0
175770.0,45,45
175771.0,50,1
175777.0,46,4
175786.0,47,2
175789.0,49,0
175791.0,50,0
175793.0,45,45
175794.0,49,0
175800.0,47,47
175814.0,49,0
175817.0,47,0
175831.0,48,48
175839.0,47,0
175842.0,52,6
175846.0,45,45
175850.0,49,49
175852.0,50,30
175855.0,49,49
175860.0,48,42
175869.0,48,48
175870.0,51,50
175873.0,52,0
175874.0,47,47
175879.0,45,8
175887.0,50,0
175889.0,47,47
175890.0,51,42
175891.0,51,51
175893.0,50,50
175895.0,47,36
175897.0,50,50
175899.0,44,44
175905.0,44,44
175910.0,49,0
175911.0,50,50
175913.0,48,48
175914.0,50,0
175915.0,48,4
175918.0,49,19
175920.0,47,47
175921.0,51,0
175923.0,51,5
175925.0,50,42
175927.0,46,44
175930.0,49,44
175934.0,55,55
175935.0,50,0
175936.0,50,50
175938.0,53,0
175942.0,51,0
175945.0,47,0
175949.0,55,55
175953.0,52,2
175959.0,51,1
175961.0,52,0
175962.0,45,38
175965.0,49,12
175970.0,51,0
175972.0,46,44
175976.0,52,0
175978.0,48,4
175992.0,52,0
175997.0,49,42
175999.0,49,0
176005.0,46,38
176008.0,51,51
176009.0,49,8
176013.0,52,46
176017.0,53,0
176023.0,58,0
176026.0,52,1
176032.0,47,0
176041.0,49,44
176051.0,47,0
176055.0,50,42
176062.0,51,0
176067.0,49,0
176071.0,52,0
176076.0,49,45
176080.0,47,45
176089.0,48,3
176091.0,43,0
176096.0,51,5
176105.0,50,44
176115.0,49,7
176118.0,47,0
176122.0,50,0
176124.0,44,1
176126.0,52,0
176129.0,45,1
176133.0,50,40
176135.0,52,0
176142.0,50,4
176148.0,48,0
176151.0,52,0
176158.0,53,52
176164.0,48,45
176173.0,49,10
176179.0,51,42
176180.0,43,43
176181.0,50,50
176182.0,48,0
176184.0,56,0
176186.0,50,50
176189.0,49,0
176195.0,50,50
176196.0,52,2
176197.0,45,45
176208.0,50,0
176212.0,49,49
176215.0,49,4
176219.0,49,49
176221.0,49,0
176225.0,46,0
176229.0,51,0
176234.0,45,0
176236.0,53,0
176248.0,53,0
176255.0,52,0
176256.0,50,0
176257.0,50,48
176258.0,45,5
176259.0,48,44
176263.0,52,0
176279.0,47,47
176281.0,51,0
176282.0,53,45
176283.0,54,1
176286.0,49,11
176293.0,51,0
176295.0,51,0
176304.0,51,0
176314.0,49,49
176316.0,53,53
176319.0,52,52
176324.0,49,5
176342.0,57,57
176348.0,51,47
176350.0,51,0
176354.0,53,1
176360.0,48,0
176363.0,48,1
176364.0,51,42
176370.0,53,53
176372.0,50,0
176376.0,48,0
176377.0,46,4
176385.0,52,1
176390.0,46,0
176391.0,52,50
176405.0,51,0
176419.0,50,4
176421.0,50,4
176424.0,47,45
176425.0,45,11
176428.0,46,36
176431.0,46,46
176433.0,49,0
176435.0,46,39
176436.0,45,5
176439.0,40,36
176442.0,51,51
176444.0,51,51
176456.0,56,37
176458.0,49,13
176459.0,49,0
176460.0,45,45
176461.0,54,47
176463.0,52,52
176465.0,50,50
176467.0,47,47
176468.0,47,8
176469.0,46,46
176472.0,50,42
176475.0,52,52
176478.0,46,2
176481.0,46,43
176485.0,48,3
176486.0,50,45
176494.0,46,0
176495.0,54,0
176499.0,49,49
176502.0,52,0
176506.0,47,47
176511.0,49,49
176512.0,48,42
176513.0,53,53
176515.0,50,0
176516.0,56,2
176517.0,51,0
176523.0,48,0
176526.0,49,49
176528.0,43,43
176530.0,50,50
176532.0,47,42
176535.0,48,48
176539.0,52,0
176540.0,48,48
176542.0,54,1
176545.0,51,44
176554.0,50,50
176555.0,50,3
176558.0,49,41
176560.0,56,0
176562.0,51,0
176566.0,49,1
176570.0,51,5
176571.0,55,1
176574.0,52,52
176575.0,50,42
176576.0,46,38
176577.0,49,49
176578.0,51,51
176581.0,47,44
176584.0,50,50
176588.0,53,0
176590.0,47,47
176593.0,54,0
176600.0,48,5
176604.0,53,53
176606.0,51,51
176611.0,51,1
176614.0,49,16
176616.0,47,47
176619.0,50,0
176620.0,47,9
176621.0,47,0
176622.0,50,46
176624.0,52,0
176631.0,49,3
176642.0,48,0
176655.0,47,40
176658.0,51,3
176661.0,53,4
176667.0,49,6
176680.0,46,37
176685.0,46,46
176688.0,48,48
176689.0,54,52
176692.0,49,46
176701.0,53,50
176704.0,53,1
176705.0,47,0
176709.0,49,0
176721.0,53,1
176730.0,47,0
176735.0,51,0
176750.0,47,0
176753.0,50,0
176759.0,52,52
176765.0,46,10
176767.0,50,50
176769.0,46,6
176773.0,48,48
176774.0,49,44
176775.0,44,0
176784.0,52,1
176787.0,52,0
176789.0,48,15
176791.0,48,14
176793.0,50,1
176796.0,50,0
176800.0,50,3
176802.0,51,11
176803.0,47,47
176804.0,45,45
176805.0,47,0
176807.0,44,44
176809.0,47,47
176810.0,54,0
176820.0,53,53
176826.0,47,43
176828.0,52,5
176832.0,50,9
176835.0,49,49
176837.0,50,50
176839.0,49,49
176841.0,50,7
176844.0,52,0
176845.0,50,17
176848.0,52,9
176856.0,49,1
176858.0,49,14
176860.0,57,57
176862.0,49,49
176871.0,49,49
176873.0,50,50
176874.0,50,0
176875.0,50,0
176878.0,49,1
176880.0,52,52
176884.0,45,45
176886.0,50,50
176888.0,51,51
176895.0,46,12
176898.0,50,50
176899.0,45,0
176901.0,52,45
176909.0,45,0
176910.0,52,52
176915.0,50,50
176917.0,49,2
176918.0,52,52
176920.0,50,34
176922.0,47,36
176924.0,52,9
176926.0,58,52
176928.0,54,0
176935.0,49,49
176940.0,58,58
176942.0,49,22
176943.0,46,46
176944.0,51,48
176945.0,48,39
176950.0,46,46
176952.0,45,45
176954.0,49,3
176959.0,43,1
176961.0,51,0
176968.0,55,9
176971.0,49,0
176972.0,50,0
176974.0,44,44
176976.0,55,49
176978.0,52,12
176982.0,44,44
176983.0,50,44
176986.0,54,0
176994.0,49,45
176998.0,51,29
177001.0,52,2
177005.0,48,0
177006.0,54,40
177007.0,52,0
177008.0,54,6
177010.0,46,8
177015.0,52,0
177017.0,52,1
177019.0,49,49
177022.0,51,18
177023.0,51,45
177024.0,53,0
177026.0,54,7
177030.0,49,3
177032.0,50,50
177033.0,52,0
177034.0,44,1
177035.0,48,0
177037.0,54,54
177039.0,51,51
177046.0,47,47
177052.0,49,0
177053.0,52,4
177062.0,52,52
177069.0,50,42
177070.0,50,50
177072.0,49,23
177074.0,51,51
177077.0,52,30
177079.0,50,2
177083.0,49,49
177085.0,49,45
177087.0,47,41
177089.0,48,3
177098.0,53,1
177102.0,50,2
177110.0,50,50
177112.0,50,13
177120.0,56,56
177122.0,52,52
177123.0,45,45
177125.0,50,0
177127.0,49,49
177129.0,51,0
177138.0,51,15
177139.0,51,0
177141.0,45,0
177149.0,51,0
177150.0,47,14
177151.0,51,51
177152.0,45,42
177153.0,50,43
177156.0,50,1
177157.0,45,0
177158.0,51,5
177160.0,53,53
177163.0,47,19
177168.0,50,0
177175.0,50,45
177176.0,47,41
177178.0,50,0
177182.0,51,51
177191.0,49,0
177192.0,48,5
177196.0,52,46
177201.0,46,27
177203.0,49,49
177204.0,51,49
177205.0,50,50
177209.0,45,0
177210.0,51,51
177220.0,47,39
177222.0,49,49
177227.0,49,33
177231.0,52,52
177234.0,57,52
177236.0,49,2
177238.0,49,2
177245.0,51,4
177252.0,50,50
177254.0,49,0
177258.0,53,53
177272.0,53,0
177277.0,48,2
177278.0,53,53
177279.0,47,47
177291.0,52,51
177298.0,44,36
177300.0,52,0
177304.0,53,53
177306.0,43,43
177310.0,51,12
177311.0,47,0
177312.0,53,43
177313.0,51,48
177314.0,51,45
177315.0,43,41
177323.0,43,43
177326.0,50,50
177331.0,50,50
177332.0,46,38
177335.0,51,51
177340.0,50,46
177343.0,50,11
177346.0,48,48
177348.0,46,3
177350.0,48,48
177353.0,55,55
177357.0,46,0
177358.0,44,38
177359.0,56,2
177360.0,55,47
177368.0,50,44
177378.0,49,41
177380.0,48,1
177382.0,52,52
177384.0,51,13
177386.0,51,1
177389.0,47,0
177392.0,50,50
177396.0,53,53
177398.0,56,50
177399.0,46,45
177406.0,53,8
177413.0,51,0
177418.0,53,0
177427.0,55,51
177431.0,53,0
177437.0,48,43
177438.0,52,0
177442.0,49,41
177444.0,52,0
177449.0,46,38
177453.0,54,54
177455.0,46,0
177459.0,48,0
177460.0,54,8
177462.0,49,49
177463.0,50,8
177464.0,51,0
177480.0,53,0
177487.0,47,0
177491.0,45,41
177494.0,52,48
177496.0,44,39
177501.0,50,0
177509.0,47,38
177523.0,51,25
177524.0,51,46
177528.0,46,46
177531.0,53,53
177533.0,50,0
177537.0,50,50
177538.0,49,0
177541.0,50,1
177542.0,50,0
177544.0,46,0
177550.0,48,27
177553.0,49,44
177556.0,48,7
177559.0,46,46
177563.0,49,24
177565.0,48,14
177574.0,48,48
177577.0,48,2
177579.0,52,0
177580.0,46,46
177584.0,51,51
177585.0,57,57
177586.0,50,50
177588.0,49,4
177590.0,51,16
177595.0,49,49
177596.0,55,55
177604.0,50,50
177607.0,52,52
177609.0,46,46
177616.0,49,44
177625.0,51,51
177631.0,52,24
177634.0,48,48
177639.0,48,46
177643.0,49,49
177644.0,46,43
177646.0,51,1
177648.0,48,37
177649.0,47,0
177651.0,55,55
177655.0,49,1
177657.0,52,7
177659.0,49,49
177660.0,52,0
177661.0,50,0
177662.0,49,43
177663.0,54,54
177665.0,48,48
177667.0,48,48
177669.0,41,41
177673.0,49,44
177682.0,52,24
177685.0,46,46
177691.0,49,43
177692.0,51,1
177693.0,55,55
177695.0,51,1
177700.0,47,47
177701.0,53,0
177702.0,52,44
177705.0,52,9
177707.0,47,0
177709.0,49,20
177710.0,49,0
177712.0,49,49
177714.0,45,45
177717.0,45,45
177719.0,56,56
177722.0,52,52
177724.0,50,50
177736.0,49,48
177741.0,51,48
177742.0,51,51
177744.0,49,4
177746.0,49,4
177747.0,47,47
177748.0,51,51
177772.0,48,1
177773.0,50,50
177776.0,49,0
177783.0,48,0
177784.0,47,47
177785.0,44,43
177800.0,47,47
177807.0,47,41
177815.0,51,5
177818.0,47,15
177831.0,52,48
177832.0,49,49
177833.0,51,0
177834.0,49,42
177836.0,53,47
177839.0,49,2
177841.0,53,45
177846.0,46,43
177853.0,50,0
177856.0,48,46
177858.0,49,0
177860.0,50,44
177861.0,56,0
177865.0,46,38
177880.0,45,0
177881.0,46,0
177887.0,50,50
177901.0,53,49
177905.0,54,0
177909.0,44,6
177913.0,54,47
177916.0,49,0
177925.0,48,3
177931.0,51,0
177932.0,46,0
177942.0,47,47
177950.0,49,8
177951.0,47,47
177959.0,46,40
177961.0,51,51
177969.0,47,47
177972.0,47,44
177981.0,51,0
177988.0,49,49
177989.0,48,1
178001.0,48,48
178002.0,53,0
178014.0,47,0
178023.0,50,6
178025.0,50,0
178032.0,49,0
178035.0,50,50
178040.0,50,1
178047.0,53,48
178051.0,52,2
178052.0,49,0
178056.0,50,44
178057.0,48,48
178059.0,50,50
178066.0,50,0
178069.0,50,48
178075.0,54,0
178079.0,49,44
178081.0,48,45
178085.0,45,45
178086.0,48,0
178088.0,49,49
178097.0,50,0
178103.0,50,44
178104.0,47,0
178113.0,47,45
178115.0,52,51
178117.0,54,0
178119.0,47,43
178120.0,49,41
178124.0,48,48
178131.0,41,0
178132.0,51,0
178138.0,49,45
178139.0,52,47
178140.0,50,50
178147.0,53,0
178153.0,51,43
178163.0,53,53
178176.0,47,1
178185.0,51,0
178191.0,48,0
178200.0,50,0
178204.0,51,51
178208.0,50,46
178209.0,56,0
178211.0,49,49
178222.0,52,0
178224.0,52,0
178234.0,50,50
178241.0,53,0
178247.0,44,38
178248.0,48,1
178259.0,46,0
178262.0,55,0
178265.0,54,54
178284.0,50,0
178287.0,54,49
178293.0,53,46
178294.0,50,48
178295.0,50,12
178300.0,51,0
178303.0,50,41
178307.0,53,0
178312.0,51,45
178315.0,50,6
178326.0,49,7
178332.0,49,49
178338.0,47,0
178339.0,47,0
178345.0,48,0
178346.0,54,54
178350.0,49,49
178352.0,54,0
178355.0,48,4
178356.0,46,0
178358.0,49,0
178359.0,47,1
178365.0,49,0
178370.0,53,2
178372.0,48,0
178374.0,46,0
178381.0,53,0
178383.0,47,0
178389.0,53,5
178393.0,53,53
178404.0,45,43
178419.0,49,49
178421.0,48,42
178424.0,51,0
178425.0,49,44
178428.0,49,42
178436.0,54,1
178440.0,41,0
178441.0,55,0
178443.0,53,1
178446.0,49,49
178454.0,54,0
178456.0,54,5
178459.0,49,0
178462.0,45,1
178466.0,50,47
178472.0,45,45
178474.0,49,0
178477.0,52,0
178478.0,49,44
178481.0,51,46
178482.0,48,0
178484.0,46,46
178492.0,53,53
178503.0,44,0
178504.0,49,49
178506.0,52,52
178508.0,52,38
178510.0,50,45
178514.0,51,51
178516.0,49,49
178521.0,49,49
178526.0,46,8
178537.0,45,42
178542.0,45,45
178544.0,49,49
178546.0,47,47
178548.0,52,52
178549.0,48,3
178555.0,48,48
178558.0,47,47
178578.0,52,44
178602.0,57,0
178607.0,43,4
178608.0,51,5
178614.0,50,49
178615.0,54,9
178616.0,49,0
178618.0,48,28
178619.0,42,1
178624.0,55,7
178628.0,50,22
178629.0,53,0
178633.0,46,39
178634.0,45,0
178636.0,51,0
178638.0,51,19
178639.0,46,1
178642.0,50,0
178644.0,48,41
178656.0,49,49
178658.0,59,59
178661.0,48,48
178662.0,51,0
178663.0,50,1
178665.0,45,0
178670.0,47,3
178681.0,52,19
178682.0,47,47
178683.0,52,47
178689.0,53,13
178692.0,46,46
178699.0,46,0
178700.0,48,1
178706.0,51,0
178710.0,53,0
178713.0,48,48
178722.0,50,0
178724.0,46,1
178733.0,55,0
178734.0,49,2
178738.0,50,0
178742.0,47,44
178751.0,47,5
178753.0,54,54
178755.0,50,50
178756.0,51,51
178759.0,51,5
178765.0,49,49
178766.0,49,0
178767.0,50,0
178775.0,42,42
178791.0,44,44
178793.0,47,0
178799.0,47,0
178808.0,54,0
178809.0,53,1
178812.0,48,6
178813.0,52,0
178819.0,47,1
178824.0,54,52
178832.0,47,0
178834.0,46,41
178840.0,52,0
178841.0,52,0
178857.0,53,0
178860.0,52,43
178868.0,43,43
178876.0,47,0
178879.0,53,0
178898.0,51,0
178906.0,46,46
178911.0,50,0
178912.0,46,0
178913.0,48,4
178914.0,49,41
178937.0,42,0
178938.0,51,0
178940.0,48,0
178942.0,51,48
178956.0,44,36
178978.0,52,0
178979.0,49,40
178985.0,50,49
178988.0,54,50
178989.0,53,0
178990.0,51,49
179010.0,46,0
179013.0,40,0
179014.0,49,48
179015.0,45,42
179025.0,53,52
179028.0,55,3
179031.0,53,0
179032.0,49,0
179033.0,48,44
179044.0,53,48
179049.0,50,2
179050.0,48,15
179051.0,46,41
179056.0,50,49
179058.0,43,43
179062.0,44,0
179075.0,49,0
179077.0,49,1
179078.0,54,4
179085.0,47,43
179100.0,51,7
179101.0,47,11
179102.0,49,49
179105.0,50,47
179110.0,55,53
179117.0,48,0
179120.0,46,0
179128.0,53,46
179135.0,47,39
179139.0,50,0
179141.0,47,39
179150.0,50,45
179156.0,47,8
179161.0,45,4
179163.0,46,11
179164.0,46,46
179167.0,49,49
179170.0,50,0
179172.0,51,1
179176.0,48,0
179182.0,46,46
179187.0,49,49
179191.0,52,0
179194.0,51,0
179200.0,51,0
179201.0,53,0
179205.0,48,0
179206.0,50,7
179207.0,50,0
179214.0,52,2
179220.0,48,0
179223.0,46,44
179231.0,51,2
179234.0,51,51
179235.0,50,0
179236.0,51,51
179238.0,53,0
179240.0,56,0
179246.0,51,0
179249.0,51,2
179257.0,55,55
179259.0,48,0
179261.0,51,0
179265.0,47,43
179266.0,47,0
179270.0,50,50
179279.0,55,0
179284.0,49,49
179291.0,51,45
179293.0,52,1
179298.0,52,0
179303.0,50,1
179304.0,51,51
179308.0,48,0
179310.0,51,0
179311.0,56,3
179317.0,53,0
179338.0,48,0
179342.0,49,42
179347.0,50,50
179353.0,47,0
179357.0,52,0
179365.0,44,39
179366.0,57,0
179367.0,48,40
179369.0,49,39
179377.0,47,0
179380.0,47,2
179388.0,53,1
179403.0,47,47
179411.0,48,0
179414.0,46,46
179415.0,48,42
179419.0,53,53
179421.0,42,0
179423.0,48,1
179428.0,47,43
179430.0,48,48
179431.0,49,42
179435.0,47,43
179442.0,48,0
179447.0,49,6
179470.0,52,43
179471.0,49,44
179473.0,49,0
179476.0,49,42
179477.0,49,0
179479.0,53,51
179485.0,47,0
179487.0,51,51
179488.0,48,39
179490.0,48,1
179491.0,45,2
179495.0,53,53
179498.0,48,43
179499.0,49,0
179500.0,48,48
179502.0,51,51
179504.0,49,0
179507.0,52,0
179510.0,46,42
179515.0,54,0
179526.0,51,51
179529.0,51,43
179536.0,46,0
179546.0,48,48
179549.0,53,0
179554.0,50,50
179555.0,52,50
179563.0,61,1
179584.0,47,39
179587.0,51,51
179588.0,47,1
179596.0,52,50
179598.0,47,42
179601.0,49,0
179603.0,49,1
179625.0,53,1
179626.0,51,0
179636.0,51,0
179641.0,45,2
179648.0,48,0
179649.0,52,0
179652.0,49,0
179654.0,48,0
179663.0,55,55
179665.0,53,2
179666.0,48,44
179671.0,47,44
179679.0,50,1
179681.0,42,3
179686.0,49,0
179687.0,49,0
179688.0,51,0
179698.0,47,47
179708.0,51,0
179721.0,49,8
179732.0,46,46
179743.0,57,1
179754.0,46,0
179758.0,48,44
179762.0,56,0
179772.0,52,1
179775.0,45,1
179783.0,51,41
179790.0,57,1
179799.0,48,0
179807.0,47,45
179827.0,48,0
179829.0,52,52
179831.0,53,18
179837.0,49,49
179838.0,47,0
179839.0,49,1
179845.0,49,0
179848.0,49,49
179851.0,45,1
179853.0,48,42
179866.0,52,0
179868.0,46,46
179879.0,52,0
179887.0,53,0
179891.0,53,48
179893.0,46,1
179897.0,50,1
179900.0,45,0
179902.0,47,43
179909.0,55,48
179910.0,49,46
179911.0,56,45
179931.0,51,44
179937.0,47,47
179941.0,44,37
179944.0,48,0
179945.0,51,3
179949.0,51,18
179955.0,53,53
179958.0,52,52
179960.0,49,49
179963.0,47,7
179964.0,51,44
179971.0,46,0
179972.0,52,1
179977.0,55,50
179999.0,47,29
180001.0,46,28
180004.0,48,48
180006.0,48,8
180007.0,48,44
180018.0,45,0
180019.0,49,20
180020.0,49,40
180026.0,55,0
180028.0,50,10
180030.0,51,8
180031.0,49,3
180032.0,52,52
180033.0,52,1
180034.0,52,36
180036.0,45,33
180039.0,48,45
180041.0,49,49
180050.0,49,47
180051.0,50,48
180059.0,54,1
180062.0,53,1
180065.0,55,0
180068.0,45,45
180074.0,51,48
180076.0,47,47
180081.0,51,46
180095.0,52,1
180100.0,49,49
180102.0,46,46
180103.0,51,46
180114.0,49,9
180129.0,52,0
180132.0,48,1
180139.0,50,47
180142.0,53,0
180146.0,51,5
180149.0,49,1
180157.0,52,44
180168.0,49,6
180170.0,52,52
180176.0,47,1
180179.0,50,4
180180.0,50,2
180181.0,47,38
180193.0,50,40
180204.0,44,1
180209.0,46,0
180218.0,49,1
180228.0,53,53
180229.0,51,0
180230.0,50,15
180232.0,50,50
180235.0,48,48
180238.0,47,47
180267.0,51,51
180269.0,52,52
180270.0,50,0
180273.0,51,0
180277.0,50,8
180280.0,49,45
180282.0,48,0
180289.0,48,0
180292.0,51,0
180293.0,50,0
180295.0,50,50
180297.0,49,0
180298.0,45,42
180299.0,51,0
180300.0,51,2
180301.0,51,51
180308.0,48,48
180319.0,51,6
180323.0,51,1
180329.0,46,31
180340.0,50,50
180344.0,50,18
180346.0,49,49
180350.0,48,5
180351.0,50,7
180354.0,51,46
180361.0,49,40
180362.0,53,53
180364.0,54,0
180365.0,45,45
180368.0,47,8
180370.0,48,5
180376.0,49,30
180379.0,50,50
180380.0,46,0
180381.0,47,10
180382.0,48,45
180389.0,48,43
180390.0,45,39
180392.0,52,46
180394.0,48,0
180396.0,47,47
180399.0,50,50
180404.0,54,0
180409.0,53,1
180410.0,48,0
180418.0,53,53
180423.0,49,38
180425.0,45,40
180428.0,49,14
180438.0,52,52
180440.0,46,12
180442.0,54,33
180444.0,50,50
180447.0,49,46
180448.0,48,5
180449.0,49,0
180450.0,52,0
180451.0,48,45
180453.0,47,9
180458.0,49,45
180460.0,50,47
180462.0,50,0
180464.0,52,52
180465.0,52,1
180474.0,50,0
180478.0,54,54
180479.0,49,0
180481.0,49,49
180483.0,47,47
180486.0,52,7
180487.0,49,40
180499.0,47,0
180502.0,49,0
180504.0,48,43
180508.0,52,52
180509.0,53,15
180510.0,51,51
180517.0,49,1
180525.0,49,49
180527.0,50,50
180529.0,45,45
180531.0,47,47
180532.0,48,0
180533.0,51,7
180535.0,46,46
180538.0,52,52
180540.0,50,3
180541.0,56,51
180544.0,49,2
180546.0,47,6
180548.0,45,45
180550.0,46,46
180552.0,51,4
180555.0,53,51
180563.0,49,45
180565.0,51,0
180567.0,51,44
180568.0,43,36
180578.0,50,0
180583.0,54,47
180585.0,49,0
180589.0,50,49
180590.0,50,0
180592.0,44,39
180593.0,46,0
180594.0,50,50
180597.0,47,0
180599.0,49,49
180602.0,52,52
180618.0,52,0
180622.0,45,45
180623.0,51,0
180628.0,53,53
180632.0,53,44
180634.0,47,0
180636.0,49,0
180638.0,52,0
180649.0,51,0
180651.0,50,3
180653.0,50,6
180657.0,50,45
180659.0,48,4
180663.0,47,0
180665.0,51,2
180670.0,51,0
180672.0,51,50
180684.0,50,0
180685.0,50,50
180688.0,52,13
180692.0,48,3
180693.0,52,0
180694.0,46,39
180696.0,53,50
180699.0,50,48
180701.0,52,1
180703.0,45,0
180708.0,47,45
180714.0,50,7
180715.0,53,1
180719.0,45,36
180725.0,52,1
180726.0,48,0
180728.0,49,0
180731.0,53,0
180739.0,53,5
180745.0,54,45
180746.0,47,43
180750.0,43,1
180752.0,49,0
180754.0,50,0
180756.0,48,48
180757.0,47,42
180771.0,49,49
180772.0,50,0
180774.0,49,12
180776.0,53,46
180780.0,50,0
180781.0,46,5
180786.0,48,40
180793.0,49,1
180797.0,47,0
180798.0,51,46
180804.0,46,46
180812.0,51,1
180816.0,55,0
180835.0,48,6
180839.0,50,0
180842.0,47,46
180844.0,50,50
180845.0,45,0
180853.0,50,50
180863.0,47,44
180864.0,48,0
180871.0,51,7
180875.0,51,4
180876.0,52,0
180893.0,44,4
180896.0,50,50
180902.0,50,1
180907.0,51,51
180909.0,49,48
180917.0,44,0
180918.0,53,47
180920.0,53,0
180921.0,44,0
180924.0,50,48
180932.0,52,14
180933.0,52,6
180947.0,53,7
180961.0,52,52
180965.0,49,0
180978.0,55,0
180982.0,50,50
180984.0,55,52
180985.0,49,0
180994.0,52,44
181006.0,51,51
181011.0,48,0
181012.0,45,40
181017.0,47,47
181019.0,52,51
181040.0,56,56
181049.0,51,0
181050.0,46,46
181053.0,51,0
181068.0,46,0
181069.0,51,0
181072.0,51,51
181088.0,46,0
181093.0,51,48
181098.0,47,0
181102.0,49,0
181110.0,54,44
181113.0,46,0
181116.0,48,1
181119.0,50,0
181123.0,51,43
181124.0,52,0
181125.0,52,0
181130.0,51,42
181135.0,48,0
181137.0,50,0
181141.0,44,38
181151.0,46,46
181154.0,54,0
181155.0,50,2
181157.0,53,51
181158.0,45,45
181160.0,52,0
181165.0,47,7
181171.0,51,47
181188.0,46,0
181194.0,56,0
181196.0,44,44
181197.0,52,52
181200.0,49,11
181203.0,49,0
181207.0,48,0
181222.0,53,0
181225.0,47,0
181226.0,54,46
181239.0,49,49
181245.0,50,49
181250.0,49,49
181251.0,50,0
181261.0,48,40
181262.0,48,0
181264.0,52,0
181271.0,50,0
181277.0,53,53
181281.0,50,0
181291.0,48,1
181294.0,53,0
181303.0,48,0
181305.0,49,7
181320.0,45,1
181323.0,52,47
181328.0,49,13
181340.0,54,46
181343.0,46,45
181349.0,48,43
181355.0,52,0
181356.0,48,0
181357.0,54,0
181361.0,51,46
181362.0,50,2
181372.0,49,0
181373.0,49,49
181374.0,49,44
181390.0,45,41
181396.0,51,0
181397.0,51,0
181407.0,49,47
181410.0,48,0
181421.0,50,0
181424.0,50,6
181427.0,50,0
181429.0,43,0
181433.0,54,51
181437.0,47,47
181441.0,53,51
181450.0,50,3
181455.0,50,50
181458.0,51,0
181462.0,52,49
181469.0,46,0
181473.0,48,0
181475.0,54,47
181479.0,53,0
181489.0,43,0
181491.0,48,0
181497.0,46,0
181500.0,50,42
181506.0,55,55
181507.0,44,0
181513.0,50,1
181514.0,47,0
181517.0,50,0
181519.0,48,44
181523.0,52,42
181537.0,45,0
181543.0,51,0
181565.0,44,0
181575.0,48,12
181576.0,51,0
181587.0,47,46
181593.0,48,0
181594.0,48,0
181598.0,49,0
181609.0,50,44
181620.0,45,8
181622.0,48,43
181630.0,53,2
181634.0,49,44
181637.0,48,0
181642.0,54,0
181644.0,49,49
181647.0,46,0
181649.0,52,52
181652.0,47,45
181653.0,48,48
181670.0,45,43
181673.0,49,6
181674.0,48,0
181682.0,49,0
181684.0,49,0
181691.0,49,48
181699.0,52,0
181715.0,52,0
181722.0,50,0
181725.0,48,0
181728.0,50,49
181731.0,53,0
181736.0,53,1
181739.0,56,0
181744.0,49,49
181749.0,51,51
181756.0,52,52
181758.0,48,35
181762.0,51,0
181763.0,51,46
181764.0,48,0
181765.0,56,56
181767.0,46,1
181776.0,48,0
181777.0,49,49
181779.0,47,47
181783.0,52,1
181786.0,45,40
181790.0,54,54
181793.0,53,53
181795.0,50,50
181797.0,54,51
181798.0,44,40
181801.0,54,54
181803.0,49,0
181808.0,49,1
181809.0,53,0
181820.0,52,49
181826.0,50,0
181827.0,51,41
181828.0,54,1
181829.0,53,53
181830.0,48,47
181832.0,48,48
181841.0,47,5
181854.0,49,0
181859.0,45,2
181882.0,48,41
181885.0,48,39
181888.0,48,0
181895.0,48,40
181896.0,51,0
181898.0,50,0
181912.0,53,0
181918.0,50,43
181928.0,51,0
181933.0,52,0
181936.0,44,0
181938.0,47,0
181943.0,51,6
181944.0,51,1
181951.0,51,50
181961.0,50,1
181966.0,54,0
181970.0,47,6
181972.0,49,0
181973.0,52,0
181976.0,50,0
181978.0,48,0
181981.0,49,0
181984.0,52,52
181985.0,48,42
181991.0,47,0
181993.0,48,0
181994.0,45,45
182001.0,50,0
182002.0,49,1
182006.0,55,2
182007.0,51,0
182023.0,50,0
182026.0,44,0
182029.0,50,0
182034.0,47,0
182039.0,52,1
182042.0,48,5
182052.0,52,0
182056.0,48,0
182059.0,47,0
182065.0,48,46
182066.0,46,40
182071.0,50,0
182075.0,51,2
182079.0,48,48
182080.0,48,0
182082.0,56,0
182086.0,47,40
182092.0,49,0
182096.0,49,0
182102.0,51,1
182104.0,50,0
182115.0,48,7
182117.0,49,9
182121.0,49,41
182127.0,46,0
182129.0,44,44
182133.0,50,41
182135.0,50,43
182139.0,45,0
182143.0,46,46
182147.0,46,4
182149.0,49,0
182159.0,51,44
